Dataset,Miss_Rate,Variant,Seed,Accuracy_Mean5,Accuracy_Std5,Accuracy_Final,Run_Code,Log_File
ArticularyWordRecognition,0.3,baseline,9999,48.600000739097595,0.3265994159099479,48.66666793823242,t1763151045,run_models_seed9999_t1763151045.log
ArticularyWordRecognition,0.3,baseline,9999,45.266666412353516,0.6110109407041969,46.00000083446503,t1763151294,run_models_seed9999_t1763151294.log
ArticularyWordRecognition,0.3,baseline,9999,43.93333315849304,0.1333332061767578,43.99999976158142,t1763225321,run_models_seed9999_t1763225321.log
ArticularyWordRecognition,0.3,baseline,9999,54.60000157356262,0.1333332061767578,54.333335161209106,t1763301935,run_models_seed9999_t1763301935.log
ArticularyWordRecognition,0.3,pyramidal_latent,42,47.6666659116745,0.0,47.6666659116745,t1764000902,run_models_seed42_t1764000902.log
ArticularyWordRecognition,0.3,pyramidal_latent,42,47.53333568572998,0.16329916045118148,47.333335876464844,t1764030590,run_models_seed42_t1764030590.log
ArticularyWordRecognition,0.3,pyramidal_latent,777,45.86666762828827,0.16329916045118148,46.00000083446503,t1764001199,run_models_seed777_t1764001199.log
ArticularyWordRecognition,0.3,pyramidal_latent,777,47.00000047683716,0.3651491116647605,46.99999988079071,t1764031510,run_models_seed777_t1764031510.log
ArticularyWordRecognition,0.3,pyramidal_latent,9999,41.466665863990784,0.16329916045118148,41.66666567325592,t1764001492,run_models_seed9999_t1764001492.log
ArticularyWordRecognition,0.3,pyramidal_latent,9999,42.600001096725464,0.1333332061767578,42.66666769981384,t1764032427,run_models_seed9999_t1764032427.log
ArticularyWordRecognition,0.3,tvf_lstm_latent,42,49.733333587646484,0.1333332061767578,49.666666984558105,t1764028371,run_models_seed42_t1764028371.log
ArticularyWordRecognition,0.3,tvf_lstm_latent,777,41.400002241134644,0.1333332061767578,41.333335638046265,t1764029021,run_models_seed777_t1764029021.log
ArticularyWordRecognition,0.3,tvf_lstm_latent,9999,49.20000076293945,0.2666664123535156,49.666666984558105,t1764029670,run_models_seed9999_t1764029670.log
ArticularyWordRecognition,0.3,tvf_transformer_latent,42,51.13333225250244,0.2666664123535156,50.66666603088379,t1764076142,run_models_seed42_t1764076142.log
ArticularyWordRecognition,0.3,channel_latent,42,55.33333420753479,0.4216366192513858,55.000001192092896,t1763820749,run_models_seed42_t1763820749.log
ArticularyWordRecognition,0.3,channel_latent,777,48.93333435058594,0.1333332061767578,48.66666793823242,t1763820982,run_models_seed777_t1763820982.log
ArticularyWordRecognition,0.3,channel_latent,2023,43.066667318344116,0.24944358789675938,42.66666769981384,t1763820864,run_models_seed2023_t1763820864.log
ArticularyWordRecognition,0.3,channel_latent,9999,49.93333339691162,0.24944358789675938,50.0,t1763821098,run_models_seed9999_t1763821098.log
ArticularyWordRecognition,0.6,baseline,42,43.60000014305115,0.24944358789675938,43.33333373069763,t1763114167,run_models_seed42_t1763114167.log
ArticularyWordRecognition,0.6,baseline,42,44.0666663646698,0.6798686201051781,43.33333373069763,t1763115345,run_models_seed42_t1763115345.log
ArticularyWordRecognition,0.6,baseline,42,37.200000286102295,0.33993431005258906,37.33333349227905,t1763151157,run_models_seed42_t1763151157.log
ArticularyWordRecognition,0.6,baseline,42,42.3333340883255,0.21081925205913987,41.999998688697815,t1763151407,run_models_seed42_t1763151407.log
ArticularyWordRecognition,0.6,baseline,42,12.799999713897705,0.2666664123535156,12.999999523162842,t1763225432,run_models_seed42_t1763225432.log
ArticularyWordRecognition,0.6,baseline,42,34.39999997615814,0.1333332061767578,34.33333337306976,t1763302047,run_models_seed42_t1763302047.log
ArticularyWordRecognition,0.6,baseline,777,43.86666655540466,0.33993431005258906,43.99999976158142,t1763114410,run_models_seed777_t1763114410.log
ArticularyWordRecognition,0.6,baseline,777,41.53333246707916,0.16329916045118148,41.66666567325592,t1763115537,run_models_seed777_t1763115537.log
ArticularyWordRecognition,0.6,baseline,777,34.00000035762787,0.0,34.00000035762787,t1763151382,run_models_seed777_t1763151382.log
ArticularyWordRecognition,0.6,baseline,777,45.19999980926514,0.4000010093055649,44.999998807907104,t1763151635,run_models_seed777_t1763151635.log
ArticularyWordRecognition,0.6,baseline,777,16.06666624546051,0.1333332061767578,16.333332657814026,t1763225653,run_models_seed777_t1763225653.log
ArticularyWordRecognition,0.6,baseline,777,37.866666316986084,0.33993431005258906,37.33333349227905,t1763302271,run_models_seed777_t1763302271.log
ArticularyWordRecognition,0.6,baseline,2023,42.200000286102295,0.16330062046084146,41.999998688697815,t1763114291,run_models_seed2023_t1763114291.log
ArticularyWordRecognition,0.6,baseline,2023,25.199999809265137,0.2666664123535156,24.666666984558105,t1763115441,run_models_seed2023_t1763115441.log
ArticularyWordRecognition,0.6,baseline,2023,29.333332180976868,0.2981421126692253,29.333332180976868,t1763151270,run_models_seed2023_t1763151270.log
ArticularyWordRecognition,0.6,baseline,2023,33.80000054836273,0.16329916045118148,34.00000035762787,t1763151521,run_models_seed2023_t1763151521.log
ArticularyWordRecognition,0.6,baseline,2023,16.66666716337204,0.0,16.66666716337204,t1763225542,run_models_seed2023_t1763225542.log
ArticularyWordRecognition,0.6,baseline,2023,36.666667461395264,0.0,36.666667461395264,t1763302159,run_models_seed2023_t1763302159.log
ArticularyWordRecognition,0.6,baseline,9999,24.066666662693024,0.24944422509746916,23.999999463558197,t1763114532,run_models_seed9999_t1763114532.log
ArticularyWordRecognition,0.6,baseline,9999,32.399998903274536,0.1333332061767578,32.33333230018616,t1763115633,run_models_seed9999_t1763115633.log
ArticularyWordRecognition,0.6,baseline,9999,21.93333327770233,0.1333332061767578,21.666666865348816,t1763151494,run_models_seed9999_t1763151494.log
ArticularyWordRecognition,0.6,baseline,9999,23.533333241939545,0.2666664123535156,23.666666448116302,t1763151750,run_models_seed9999_t1763151750.log
ArticularyWordRecognition,0.6,baseline,9999,9.666666388511658,0.0,9.666666388511658,t1763225763,run_models_seed9999_t1763225763.log
ArticularyWordRecognition,0.6,baseline,9999,39.200000166893005,0.16330062046084146,39.33333456516266,t1763302381,run_models_seed9999_t1763302381.log
ArticularyWordRecognition,0.6,pyramidal_latent,42,31.200000047683716,0.16329916045118148,31.00000023841858,t1764001791,run_models_seed42_t1764001791.log
ArticularyWordRecognition,0.6,pyramidal_latent,42,26.800000369548798,2.4000002029870418,25.0,t1764033337,run_models_seed42_t1764033337.log
ArticularyWordRecognition,0.6,pyramidal_latent,777,21.93333327770233,0.1333332061767578,21.99999988079071,t1764002085,run_models_seed777_t1764002085.log
ArticularyWordRecognition,0.6,pyramidal_latent,9999,24.0666663646698,0.13333380222320557,23.999999463558197,t1764002391,run_models_seed9999_t1764002391.log
ArticularyWordRecognition,0.6,tvf_lstm_latent,42,30.000001192092896,0.2981421126692253,30.33333420753479,t1764030318,run_models_seed42_t1764030318.log
ArticularyWordRecognition,0.6,tvf_lstm_latent,777,26.0666686296463,0.1333332061767578,26.000002026557922,t1764030968,run_models_seed777_t1764030968.log
ArticularyWordRecognition,0.6,tvf_lstm_latent,9999,21.666666865348816,0.0,21.666666865348816,t1764031621,run_models_seed9999_t1764031621.log
ArticularyWordRecognition,0.6,tvf_transformer_latent,42,27.600000500679016,0.1333332061767578,27.666667103767395,t1764078410,run_models_seed42_t1764078410.log
ArticularyWordRecognition,0.6,tvf_transformer_latent,777,22.46666669845581,0.16329989045601148,22.66666740179062,t1764078554,run_models_seed777_t1764078554.log
ArticularyWordRecognition,0.6,channel_latent,42,37.53333330154419,0.16329916045118148,37.33333349227905,t1763876180,run_models_seed42_t1763876180.log
ArticularyWordRecognition,0.6,channel_latent,777,31.399999856948853,0.1333332061767578,31.333333253860474,t1763876397,run_models_seed777_t1763876397.log
ArticularyWordRecognition,0.6,channel_latent,2023,20.13333350419998,0.16329916045118148,20.000000298023224,t1763876289,run_models_seed2023_t1763876289.log
ArticularyWordRecognition,0.6,channel_latent,9999,27.800000309944153,0.16329916045118148,27.666667103767395,t1763876505,run_models_seed9999_t1763876505.log
ArticularyWordRecognition,0.9,baseline,42,18.866666853427887,0.7180217599285268,18.000000715255737,t1763114652,run_models_seed42_t1763114652.log
ArticularyWordRecognition,0.9,baseline,42,14.5333331823349,0.33993471918300533,14.000000059604645,t1763115729,run_models_seed42_t1763115729.log
ArticularyWordRecognition,0.9,baseline,42,14.066666662693024,0.6463576200702915,14.000000059604645,t1763151607,run_models_seed42_t1763151607.log
ArticularyWordRecognition,0.9,baseline,42,12.466666400432587,0.4521552085873563,12.999999523162842,t1763151864,run_models_seed42_t1763151864.log
ArticularyWordRecognition,0.9,baseline,42,3.999999910593033,0.0,3.999999910593033,t1763225875,run_models_seed42_t1763225875.log
ArticularyWordRecognition,0.9,baseline,42,17.40000009536743,0.4898980491351124,17.000000178813934,t1763302492,run_models_seed42_t1763302492.log
ArticularyWordRecognition,0.9,baseline,777,13.93333375453949,0.6110100302282087,13.333334028720856,t1763114894,run_models_seed777_t1763114894.log
ArticularyWordRecognition,0.9,baseline,777,13.866666853427887,0.2666664123535156,14.000000059604645,t1763115925,run_models_seed777_t1763115925.log
ArticularyWordRecognition,0.9,baseline,777,13.866666853427887,0.39999961853027344,14.33333307504654,t1763151832,run_models_seed777_t1763151832.log
ArticularyWordRecognition,0.9,baseline,777,12.26666659116745,0.5734881160155598,12.333333492279053,t1763152091,run_models_seed777_t1763152091.log
ArticularyWordRecognition,0.9,baseline,777,5.60000017285347,0.13333335518836975,5.666666850447655,t1763226095,run_models_seed777_t1763226095.log
ArticularyWordRecognition,0.9,baseline,777,15.400000214576721,0.32659832090236296,15.000000596046448,t1763302714,run_models_seed777_t1763302714.log
ArticularyWordRecognition,0.9,baseline,2023,11.266666799783707,0.44221650901995146,10.999999940395355,t1763114773,run_models_seed2023_t1763114773.log
ArticularyWordRecognition,0.9,baseline,2023,8.733333349227905,0.48989776524432005,9.666666388511658,t1763115826,run_models_seed2023_t1763115826.log
ArticularyWordRecognition,0.9,baseline,2023,8.466666787862778,0.3399347484063544,8.33333358168602,t1763151719,run_models_seed2023_t1763151719.log
ArticularyWordRecognition,0.9,baseline,2023,9.266666769981384,0.32659832090236296,9.666666388511658,t1763151978,run_models_seed2023_t1763151978.log
ArticularyWordRecognition,0.9,baseline,2023,4.666666686534882,0.0,4.666666686534882,t1763225986,run_models_seed2023_t1763225986.log
ArticularyWordRecognition,0.9,baseline,2023,8.33333358168602,0.0,8.33333358168602,t1763302603,run_models_seed2023_t1763302603.log
ArticularyWordRecognition,0.9,baseline,9999,14.666666686534882,0.2981427790695617,15.000000596046448,t1763115019,run_models_seed9999_t1763115019.log
ArticularyWordRecognition,0.9,baseline,9999,8.800000250339508,0.2666667476296815,9.000000357627869,t1763116027,run_models_seed9999_t1763116027.log
ArticularyWordRecognition,0.9,baseline,9999,12.999999523162842,0.0,12.999999523162842,t1763151944,run_models_seed9999_t1763151944.log
ArticularyWordRecognition,0.9,baseline,9999,9.79999989271164,0.16329952545359647,10.000000149011612,t1763152204,run_models_seed9999_t1763152204.log
ArticularyWordRecognition,0.9,baseline,9999,3.6666665226221085,0.0,3.6666665226221085,t1763226206,run_models_seed9999_t1763226206.log
ArticularyWordRecognition,0.9,baseline,9999,10.333333164453506,0.0,10.333333164453506,t1763302825,run_models_seed9999_t1763302825.log
ArticularyWordRecognition,0.9,pyramidal_latent,42,8.866666853427887,0.16329952545359647,9.000000357627869,t1764002685,run_models_seed42_t1764002685.log
ArticularyWordRecognition,0.9,pyramidal_latent,777,6.666667014360428,0.0,6.666667014360428,t1764002977,run_models_seed777_t1764002977.log
ArticularyWordRecognition,0.9,pyramidal_latent,9999,7.333333045244217,0.0,7.333333045244217,t1764003272,run_models_seed9999_t1764003272.log
ArticularyWordRecognition,0.9,tvf_lstm_latent,42,14.066666662693024,0.1333332061767578,14.000000059604645,t1764032274,run_models_seed42_t1764032274.log
ArticularyWordRecognition,0.9,tvf_lstm_latent,777,13.66666704416275,0.0,13.66666704416275,t1764032914,run_models_seed777_t1764032914.log
ArticularyWordRecognition,0.9,tvf_lstm_latent,9999,11.000000238418579,0.2981424458693563,10.66666692495346,t1764033565,run_models_seed9999_t1764033565.log
ArticularyWordRecognition,0.9,tvf_transformer_latent,42,10.466666668653488,0.16329952545359647,10.333333164453506,t1764078692,run_models_seed42_t1764078692.log
ArticularyWordRecognition,0.9,tvf_transformer_latent,777,9.533333480358124,0.5416023922957917,9.333333373069763,t1764078825,run_models_seed777_t1764078825.log
ArticularyWordRecognition,0.9,channel_latent,42,11.266666650772095,0.3265986859047779,11.666666716337204,t1763830384,run_models_seed42_t1763830384.log
ArticularyWordRecognition,0.9,channel_latent,777,10.199999958276749,0.16329916045118148,10.333333164453506,t1763830592,run_models_seed777_t1763830592.log
ArticularyWordRecognition,0.9,channel_latent,2023,9.79999989271164,0.8055363822898851,10.999999940395355,t1763830487,run_models_seed2023_t1763830487.log
ArticularyWordRecognition,0.9,channel_latent,9999,8.733333349227905,0.6463572204665611,7.999999821186066,t1763830696,run_models_seed9999_t1763830696.log
BasicMotions,0.0,baseline,42,61.000001430511475,1.224743703383861,62.5,t1763053020,run_models_seed42_t1763053020.log
BasicMotions,0.0,baseline,42,80.0000011920929,0.0,80.0000011920929,t1763053725,run_models_seed42_t1763053725.log
BasicMotions,0.0,baseline,42,72.50000238418579,0.0,72.50000238418579,t1763054703,run_models_seed42_t1763054703.log
BasicMotions,0.0,baseline,777,80.0000011920929,0.0,80.0000011920929,t1763053052,run_models_seed777_t1763053052.log
BasicMotions,0.0,baseline,777,80.0000011920929,0.0,80.0000011920929,t1763053762,run_models_seed777_t1763053762.log
BasicMotions,0.0,baseline,777,72.50000238418579,0.0,72.50000238418579,t1763054740,run_models_seed777_t1763054740.log
BasicMotions,0.0,baseline,1991,75.0,0.0,75.0,t1763053004,run_models_seed1991_t1763053004.log
BasicMotions,0.0,baseline,1991,72.50000238418579,0.0,72.50000238418579,t1763053706,run_models_seed1991_t1763053706.log
BasicMotions,0.0,baseline,1991,69.9999988079071,0.0,69.9999988079071,t1763054685,run_models_seed1991_t1763054685.log
BasicMotions,0.0,baseline,2023,75.0,0.0,75.0,t1763053036,run_models_seed2023_t1763053036.log
BasicMotions,0.0,baseline,2023,75.99999904632568,1.224743703383861,75.0,t1763053744,run_models_seed2023_t1763053744.log
BasicMotions,0.0,baseline,2023,60.50000071525574,1.8708288208276043,62.5,t1763054722,run_models_seed2023_t1763054722.log
BasicMotions,0.0,baseline,9999,69.9999988079071,0.0,69.9999988079071,t1763053068,run_models_seed9999_t1763053068.log
BasicMotions,0.0,baseline,9999,77.49999761581421,0.0,77.49999761581421,t1763053780,run_models_seed9999_t1763053780.log
BasicMotions,0.0,baseline,9999,72.50000238418579,0.0,72.50000238418579,t1763054758,run_models_seed9999_t1763054758.log
BasicMotions,0.0,pyramidal_latent,42,62.5,0.0,62.5,t1764003565,run_models_seed42_t1764003565.log
BasicMotions,0.0,pyramidal_latent,42,62.5,0.0,62.5,t1764037140,run_models_seed42_t1764037140.log
BasicMotions,0.0,pyramidal_latent,777,72.50000238418579,0.0,72.50000238418579,t1764003610,run_models_seed777_t1764003610.log
BasicMotions,0.0,pyramidal_latent,777,72.50000238418579,0.0,72.50000238418579,t1764037266,run_models_seed777_t1764037266.log
BasicMotions,0.0,pyramidal_latent,9999,69.9999988079071,0.0,69.9999988079071,t1764003655,run_models_seed9999_t1764003655.log
BasicMotions,0.0,pyramidal_latent,9999,69.9999988079071,0.0,69.9999988079071,t1764037391,run_models_seed9999_t1764037391.log
BasicMotions,0.0,tvf_lstm_latent,42,75.0,0.0,75.0,t1764034216,run_models_seed42_t1764034216.log
BasicMotions,0.0,tvf_lstm_latent,777,65.00000357627869,0.0,65.00000357627869,t1764034304,run_models_seed777_t1764034304.log
BasicMotions,0.0,tvf_lstm_latent,9999,67.5000011920929,0.0,67.5000011920929,t1764034392,run_models_seed9999_t1764034392.log
BasicMotions,0.0,tvf_transformer_latent,42,67.5000011920929,0.0,67.5000011920929,t1764295908,run_models_seed42_t1764295908.log
BasicMotions,0.0,tvf_transformer_latent,777,77.49999761581421,0.0,77.49999761581421,t1764295926,run_models_seed777_t1764295926.log
BasicMotions,0.0,tvf_transformer_latent,9999,64.99999761581421,0.0,64.99999761581421,t1764295943,run_models_seed9999_t1764295943.log
BasicMotions,0.0,channel_latent,42,64.99999761581421,0.0,64.99999761581421,t1763796033,run_models_seed42_t1763796033.log
BasicMotions,0.0,channel_latent,777,64.99999761581421,0.0,64.99999761581421,t1763796071,run_models_seed777_t1763796071.log
BasicMotions,0.0,channel_latent,2023,57.499998807907104,0.0,57.499998807907104,t1763796053,run_models_seed2023_t1763796053.log
BasicMotions,0.0,channel_latent,9999,72.50000238418579,0.0,72.50000238418579,t1763796089,run_models_seed9999_t1763796089.log
BasicMotions,0.3,baseline,42,53.499999046325684,1.224746623403181,55.000001192092896,t1763115140,run_models_seed42_t1763115140.log
BasicMotions,0.3,baseline,42,62.5,0.0,62.5,t1763116130,run_models_seed42_t1763116130.log
BasicMotions,0.3,baseline,42,52.49999761581421,0.0,52.49999761581421,t1763152055,run_models_seed42_t1763152055.log
BasicMotions,0.3,baseline,42,56.99999928474426,0.9999990463256836,55.000001192092896,t1763152317,run_models_seed42_t1763152317.log
BasicMotions,0.3,baseline,42,62.5,0.0,62.5,t1763226316,run_models_seed42_t1763226316.log
BasicMotions,0.3,baseline,42,67.5000011920929,0.0,67.5000011920929,t1763302936,run_models_seed42_t1763302936.log
BasicMotions,0.3,baseline,777,67.5000011920929,0.0,67.5000011920929,t1763115176,run_models_seed777_t1763115176.log
BasicMotions,0.3,baseline,777,62.5,0.0,62.5,t1763116163,run_models_seed777_t1763116163.log
BasicMotions,0.3,baseline,777,62.5,0.0,62.5,t1763152090,run_models_seed777_t1763152090.log
BasicMotions,0.3,baseline,777,77.49999761581421,0.0,77.49999761581421,t1763152351,run_models_seed777_t1763152351.log
BasicMotions,0.3,baseline,777,52.49999761581421,0.0,52.49999761581421,t1763226349,run_models_seed777_t1763226349.log
BasicMotions,0.3,baseline,777,77.49999761581421,0.0,77.49999761581421,t1763302970,run_models_seed777_t1763302970.log
BasicMotions,0.3,baseline,2023,69.9999988079071,0.0,69.9999988079071,t1763115158,run_models_seed2023_t1763115158.log
BasicMotions,0.3,baseline,2023,69.9999988079071,0.0,69.9999988079071,t1763116147,run_models_seed2023_t1763116147.log
BasicMotions,0.3,baseline,2023,69.9999988079071,0.0,69.9999988079071,t1763152072,run_models_seed2023_t1763152072.log
BasicMotions,0.3,baseline,2023,87.5,0.0,87.5,t1763152334,run_models_seed2023_t1763152334.log
BasicMotions,0.3,baseline,2023,60.00000238418579,0.0,60.00000238418579,t1763226333,run_models_seed2023_t1763226333.log
BasicMotions,0.3,baseline,2023,72.50000238418579,0.0,72.50000238418579,t1763302953,run_models_seed2023_t1763302953.log
BasicMotions,0.3,baseline,9999,61.500000953674316,1.224743703383861,62.5,t1763115194,run_models_seed9999_t1763115194.log
BasicMotions,0.3,baseline,9999,77.49999761581421,0.0,77.49999761581421,t1763116180,run_models_seed9999_t1763116180.log
BasicMotions,0.3,baseline,9999,57.499998807907104,0.0,57.499998807907104,t1763152108,run_models_seed9999_t1763152108.log
BasicMotions,0.3,baseline,9999,66.49999976158142,1.224746623403181,67.5000011920929,t1763152368,run_models_seed9999_t1763152368.log
BasicMotions,0.3,baseline,9999,55.000001192092896,0.0,55.000001192092896,t1763226366,run_models_seed9999_t1763226366.log
BasicMotions,0.3,baseline,9999,80.0000011920929,0.0,80.0000011920929,t1763302987,run_models_seed9999_t1763302987.log
BasicMotions,0.3,pyramidal_latent,42,60.00000238418579,0.0,60.00000238418579,t1764003700,run_models_seed42_t1764003700.log
BasicMotions,0.3,pyramidal_latent,42,60.50000190734863,0.9999990463256836,60.00000238418579,t1764037515,run_models_seed42_t1764037515.log
BasicMotions,0.3,pyramidal_latent,777,67.5000011920929,0.0,67.5000011920929,t1764003747,run_models_seed777_t1764003747.log
BasicMotions,0.3,pyramidal_latent,9999,67.5000011920929,0.0,67.5000011920929,t1764003793,run_models_seed9999_t1764003793.log
BasicMotions,0.3,tvf_lstm_latent,42,62.5,0.0,62.5,t1764078287,run_models_seed42_t1764078287.log
BasicMotions,0.3,tvf_lstm_latent,777,67.5000011920929,0.0,67.5000011920929,t1764078308,run_models_seed777_t1764078308.log
BasicMotions,0.3,tvf_transformer_latent,42,52.49999761581421,0.0,52.49999761581421,t1764295960,run_models_seed42_t1764295960.log
BasicMotions,0.3,tvf_transformer_latent,777,60.00000238418579,0.0,60.00000238418579,t1764295978,run_models_seed777_t1764295978.log
BasicMotions,0.3,tvf_transformer_latent,9999,81.99999928474426,0.9999990463256836,80.0000011920929,t1764295995,run_models_seed9999_t1764295995.log
BasicMotions,0.3,channel_latent,42,60.00000238418579,0.0,60.00000238418579,t1763821216,run_models_seed42_t1763821216.log
BasicMotions,0.3,channel_latent,42,60.00000238418579,0.0,60.00000238418579,t1763850813,run_models_seed42_t1763850813.log
BasicMotions,0.3,channel_latent,777,62.5,0.0,62.5,t1763850847,run_models_seed777_t1763850847.log
BasicMotions,0.3,channel_latent,2023,60.00000238418579,0.0,60.00000238418579,t1763850830,run_models_seed2023_t1763850830.log
BasicMotions,0.3,channel_latent,9999,62.5,0.0,62.5,t1763850863,run_models_seed9999_t1763850863.log
BasicMotions,0.6,baseline,42,44.999998807907104,0.0,44.999998807907104,t1763115213,run_models_seed42_t1763115213.log
BasicMotions,0.6,baseline,42,47.49999940395355,0.0,47.49999940395355,t1763116196,run_models_seed42_t1763116196.log
BasicMotions,0.6,baseline,42,42.500001192092896,0.0,42.500001192092896,t1763152126,run_models_seed42_t1763152126.log
BasicMotions,0.6,baseline,42,34.99999940395355,0.0,34.99999940395355,t1763152386,run_models_seed42_t1763152386.log
BasicMotions,0.6,baseline,42,60.00000238418579,0.0,60.00000238418579,t1763226383,run_models_seed42_t1763226383.log
BasicMotions,0.6,baseline,42,57.499998807907104,0.0,57.499998807907104,t1763303004,run_models_seed42_t1763303004.log
BasicMotions,0.6,baseline,777,67.5000011920929,0.0,67.5000011920929,t1763115248,run_models_seed777_t1763115248.log
BasicMotions,0.6,baseline,777,75.0,0.0,75.0,t1763116229,run_models_seed777_t1763116229.log
BasicMotions,0.6,baseline,777,69.9999988079071,0.0,69.9999988079071,t1763152160,run_models_seed777_t1763152160.log
BasicMotions,0.6,baseline,777,62.5,0.0,62.5,t1763152420,run_models_seed777_t1763152420.log
BasicMotions,0.6,baseline,777,47.49999940395355,0.0,47.49999940395355,t1763226416,run_models_seed777_t1763226416.log
BasicMotions,0.6,baseline,777,72.50000238418579,0.0,72.50000238418579,t1763303038,run_models_seed777_t1763303038.log
BasicMotions,0.6,baseline,2023,65.49999833106995,1.0000014305114746,67.5000011920929,t1763115230,run_models_seed2023_t1763115230.log
BasicMotions,0.6,baseline,2023,73.50000143051147,1.224743703383861,75.0,t1763116213,run_models_seed2023_t1763116213.log
BasicMotions,0.6,baseline,2023,62.00000047683716,0.9999990463256836,62.5,t1763152143,run_models_seed2023_t1763152143.log
BasicMotions,0.6,baseline,2023,89.49999809265137,0.9999990463256836,89.99999761581421,t1763152403,run_models_seed2023_t1763152403.log
BasicMotions,0.6,baseline,2023,64.99999761581421,0.0,64.99999761581421,t1763226400,run_models_seed2023_t1763226400.log
BasicMotions,0.6,baseline,2023,77.49999761581421,0.0,77.49999761581421,t1763303021,run_models_seed2023_t1763303021.log
BasicMotions,0.6,baseline,9999,40.00000059604645,0.0,40.00000059604645,t1763115266,run_models_seed9999_t1763115266.log
BasicMotions,0.6,baseline,9999,67.5000011920929,0.0,67.5000011920929,t1763116246,run_models_seed9999_t1763116246.log
BasicMotions,0.6,baseline,9999,64.99999761581421,0.0,64.99999761581421,t1763152177,run_models_seed9999_t1763152177.log
BasicMotions,0.6,baseline,9999,22.499999403953552,0.0,22.499999403953552,t1763152437,run_models_seed9999_t1763152437.log
BasicMotions,0.6,baseline,9999,44.999998807907104,0.0,44.999998807907104,t1763226433,run_models_seed9999_t1763226433.log
BasicMotions,0.6,baseline,9999,62.5,0.0,62.5,t1763303055,run_models_seed9999_t1763303055.log
BasicMotions,0.6,pyramidal_latent,42,42.500001192092896,0.0,42.500001192092896,t1764003837,run_models_seed42_t1764003837.log
BasicMotions,0.6,pyramidal_latent,777,47.49999940395355,0.0,47.49999940395355,t1764003884,run_models_seed777_t1764003884.log
BasicMotions,0.6,pyramidal_latent,9999,50.0,0.0,50.0,t1764003930,run_models_seed9999_t1764003930.log
BasicMotions,0.6,tvf_lstm_latent,42,62.5,0.0,62.5,t1764078328,run_models_seed42_t1764078328.log
BasicMotions,0.6,tvf_lstm_latent,777,69.9999988079071,0.0,69.9999988079071,t1764078349,run_models_seed777_t1764078349.log
BasicMotions,0.6,tvf_transformer_latent,42,44.999998807907104,0.0,44.999998807907104,t1764295749,run_models_seed42_t1764295749.log
BasicMotions,0.6,tvf_transformer_latent,777,65.99999904632568,1.224746623403181,67.5000011920929,t1764295767,run_models_seed777_t1764295767.log
BasicMotions,0.6,tvf_transformer_latent,9999,72.50000238418579,0.0,72.50000238418579,t1764295835,run_models_seed9999_t1764295835.log
BasicMotions,0.6,channel_latent,42,42.500001192092896,0.0,42.500001192092896,t1763876615,run_models_seed42_t1763876615.log
BasicMotions,0.6,channel_latent,777,50.0,0.0,50.0,t1763876652,run_models_seed777_t1763876652.log
BasicMotions,0.6,channel_latent,2023,75.0,0.0,75.0,t1763876633,run_models_seed2023_t1763876633.log
BasicMotions,0.6,channel_latent,9999,47.49999940395355,0.0,47.49999940395355,t1763876670,run_models_seed9999_t1763876670.log
BasicMotions,0.9,baseline,42,22.999999523162842,1.000000238418579,22.499999403953552,t1763115284,run_models_seed42_t1763115284.log
BasicMotions,0.9,baseline,42,32.499998807907104,0.0,32.499998807907104,t1763116262,run_models_seed42_t1763116262.log
BasicMotions,0.9,baseline,42,27.500000596046448,0.0,27.500000596046448,t1763152195,run_models_seed42_t1763152195.log
BasicMotions,0.9,baseline,42,35.99999964237213,1.2247451633935211,34.99999940395355,t1763152455,run_models_seed42_t1763152455.log
BasicMotions,0.9,baseline,42,29.000000953674316,1.2247451633935211,30.000001192092896,t1763226450,run_models_seed42_t1763226450.log
BasicMotions,0.9,baseline,42,30.000001192092896,0.0,30.000001192092896,t1763303072,run_models_seed42_t1763303072.log
BasicMotions,0.9,baseline,777,22.499999403953552,0.0,22.499999403953552,t1763115320,run_models_seed777_t1763115320.log
BasicMotions,0.9,baseline,777,38.00000011920929,1.8708291394272896,40.00000059604645,t1763116294,run_models_seed777_t1763116294.log
BasicMotions,0.9,baseline,777,22.499999403953552,0.0,22.499999403953552,t1763152229,run_models_seed777_t1763152229.log
BasicMotions,0.9,baseline,777,22.499999403953552,0.0,22.499999403953552,t1763152489,run_models_seed777_t1763152489.log
BasicMotions,0.9,baseline,777,25.0,0.0,25.0,t1763226483,run_models_seed777_t1763226483.log
BasicMotions,0.9,baseline,777,37.5,0.0,37.5,t1763303105,run_models_seed777_t1763303105.log
BasicMotions,0.9,baseline,2023,27.500000596046448,0.0,27.500000596046448,t1763115302,run_models_seed2023_t1763115302.log
BasicMotions,0.9,baseline,2023,32.999998927116394,1.000000238418579,34.99999940395355,t1763116278,run_models_seed2023_t1763116278.log
BasicMotions,0.9,baseline,2023,29.000000953674316,1.2247451633935211,30.000001192092896,t1763152212,run_models_seed2023_t1763152212.log
BasicMotions,0.9,baseline,2023,31.00000023841858,1.224743703383861,32.499998807907104,t1763152472,run_models_seed2023_t1763152472.log
BasicMotions,0.9,baseline,2023,20.000000298023224,0.0,20.000000298023224,t1763226466,run_models_seed2023_t1763226466.log
BasicMotions,0.9,baseline,2023,37.5,0.0,37.5,t1763303088,run_models_seed2023_t1763303088.log
