Variant,0.0,0.3,0.6,0.9
baseline,66.27715142567952,54.67345442208978,46.79151002731587,27.240986679163242
channel_latent,63.92914563417435,54.91062879562378,46.67512054244677,33.994565134247146
pyramidal_latent,65.32993329895866,52.54877951410081,41.247092485427856,27.45258526669608
tvf_lstm_latent,65.43630321820577,54.08570382330152,53.61884991327921,40.58865593539344
tvf_transformer_latent,64.45249478022258,49.62855637073517,38.83038143316905,26.741277426481247
