Variant,0.0,0.3,0.6,0.9
baseline,68.78368686139584,66.17825700342655,60.20497490465641,48.93305239329736
channel_latent,76.43424425522487,69.29074887931347,65.4798126667738,57.0486414283514
pyramidal_latent,71.66648050149283,67.53002305825552,61.670207818349205,58.81201961636543
tvf_lstm_latent,73.11112696925798,70.48746766646703,67.85747168461481,59.182112415631615
tvf_transformer_latent,73.398610552152,69.51642060279846,63.825978855292,49.23301061987877
